"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"WLD","CROPYIELD","RICE","THND_TONNE","A","2016",497901.784082407,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2017",506494.198227094,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2018",512489.95808742,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2019",518165.336770445,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2020",524237.182941005,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2021",529997.438037588,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2022",536051.857514482,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2023",542134.278070192,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2024",548311.083379329,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2025",554644.802357449,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2026",560918.916318003,
"IRN","CROPYIELD","WHEAT","THND_HA","A","1990",6278,
"IRN","CROPYIELD","WHEAT","THND_HA","A","1991",6558,
"IRN","CROPYIELD","WHEAT","THND_HA","A","1992",6930,
"IRN","CROPYIELD","WHEAT","THND_HA","A","1993",7190,
"IRN","CROPYIELD","WHEAT","THND_HA","A","1994",6782,
"IRN","CROPYIELD","WHEAT","THND_HA","A","1995",6567,
"IRN","CROPYIELD","WHEAT","THND_HA","A","1996",6328,
"IRN","CROPYIELD","WHEAT","THND_HA","A","1997",6299,
"IRN","CROPYIELD","WHEAT","THND_HA","A","1998",6180,
"IRN","CROPYIELD","WHEAT","THND_HA","A","1999",4739,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2000",5100,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2001",5553,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2002",6241,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2003",6500,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2004",6750,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2005",6200,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2006",6200,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2007",6400,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2008",6000,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2009",6100,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2010",6167,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2011",6089,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2012",6119,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2013",6119,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2014",6119,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2015",6119,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2016",6119,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2017",6002.31978094021,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2018",6038.59246990283,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2019",6030.12601705604,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2020",6022.90695246936,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2021",6022.99486509093,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2022",6029.42486978398,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2023",6050.24543880577,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2024",6068.2454633472,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2025",6075.24348564823,
"IRN","CROPYIELD","WHEAT","THND_HA","A","2026",6070.55382330818,
"EU28","CROPYIELD","RICE","THND_TONNE","A","1994",1334.02331354841,
"EU28","CROPYIELD","RICE","THND_TONNE","A","1995",1312.72947460499,
"EU28","CROPYIELD","RICE","THND_TONNE","A","1996",1619.14322116155,
"EU28","CROPYIELD","RICE","THND_TONNE","A","1997",1724.37877291169,
"EU28","CROPYIELD","RICE","THND_TONNE","A","1998",1643.52857941612,
"EU28","CROPYIELD","RICE","THND_TONNE","A","1999",1641.3969876101,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2000",1533.5584706883,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2001",1571.41309605735,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2002",1657.15583370804,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2003",1566.25441983187,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2004",1758.73175374927,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2005",1618.68201651386,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2006",1639.87719934203,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2007",1734.22244520098,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2008",1547.34611000336,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2009",1943.10913523292,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2010",1842.31296780271,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2011",1770.04781968464,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2012",1824.12615356276,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2013",1747.35103191204,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2014",1637.08141702339,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2015",1771.62592895844,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2016",1791.47596145141,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2017",1712.10217649733,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2018",1713.34388193401,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2019",1710.42085131839,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2020",1724.59914907499,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2021",1725.93416332107,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2022",1730.54556733638,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2023",1728.70784916116,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2024",1725.9311579905,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2025",1724.91142202162,
"EU28","CROPYIELD","RICE","THND_TONNE","A","2026",1724.64388870325,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","1990",0.00009,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","1991",0.00009,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","1992",0.00009,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","1993",803,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","1994",1084,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","1995",1162,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","1996",1144,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","1997",1093,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","1998",1143,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","1999",1150,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2000",1235.0000285619,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2001",1596,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2002",1448,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2003",1618.000064163,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2004",1614,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2005",2177.00003773074,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2006",2219,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2007",2463,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2008",2314,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2009",3076.00003108154,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2010",2856.00003342356,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2011",2916.00003574943,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2012",3435,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2013",3925.00004279057,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2014",4232,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2015",4219,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2016",4250,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2017",4266.6723185618,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2018",4337.13464337636,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2019",4414.49918340391,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2020",4507.82401426237,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2021",4609.81309709067,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2022",4713.67354310519,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2023",4812.06987091304,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2024",4907.74831622521,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2025",4997.28015495985,
"ETH","CROPYIELD","WHEAT","THND_TONNE","A","2026",5081.7700970785,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1990",5338.6,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1991",6698,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1992",6769.00000895289,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1993",6635.00001807138,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1994",7050.4,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1995",7529.5,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1996",6724.8,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1997",6381.1,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1998",5670.21,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1999",7875.76,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2000",7767.70800060392,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2001",7062.48,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2002",7225.748,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2003",7049.628,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2004",8813.072,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2005",9081.536004159,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2006",7970.75601556462,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2007",7694.81201128487,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2008",8210.32000760736,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2009",8569.7,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2010",7929.41200683159,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2011",9256.908,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2012",7887.66,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2013",8037.396,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2014",8242.6880046761,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2015",8465.048,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2016",7209.972,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2017",8081.2034328856,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2018",8080.25598931373,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2019",8088.84842605965,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2020",8129.70657490604,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2021",8215.60040242938,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2022",8243.33262673265,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2023",8282.55893610964,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2024",8296.69453388191,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2025",8353.11777169895,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2026",8384.10442432138,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1990",2.000000080521,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1991",2.000000033758,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1992",2.00000003428,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1993",2,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1994",2.000000057485,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1995",2.000000053516,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1996",2.000000025506,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1997",2,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1998",2,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1999",2.001000027779,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2000",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2001",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2002",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2003",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2004",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2005",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2006",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2007",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2008",2.00100005605,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2009",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2010",2.001000055276,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2011",2.001000052933,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2012",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2013",2.001000017835,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2014",2.001000007351,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2015",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2016",2.00100006498,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2017",2.15705160556,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2018",2.18424362335,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2019",2.218310033843,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2020",2.251139208908,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2021",2.282160414694,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2022",2.316394248971,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2023",2.348147607977,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2024",2.380440708174,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2025",2.412214273588,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2026",2.444335005267,
"UKR","CROPYIELD","WHEAT","THND_HA","A","1990",0.00009,
"UKR","CROPYIELD","WHEAT","THND_HA","A","1991",6987,
"UKR","CROPYIELD","WHEAT","THND_HA","A","1992",6308,
"UKR","CROPYIELD","WHEAT","THND_HA","A","1993",5772,
"UKR","CROPYIELD","WHEAT","THND_HA","A","1994",4562,
"UKR","CROPYIELD","WHEAT","THND_HA","A","1995",5479,
"UKR","CROPYIELD","WHEAT","THND_HA","A","1996",5892,
"UKR","CROPYIELD","WHEAT","THND_HA","A","1997",6509,
"UKR","CROPYIELD","WHEAT","THND_HA","A","1998",5641,
"UKR","CROPYIELD","WHEAT","THND_HA","A","1999",5932,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2000",5151,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2001",6881,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2002",6750,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2003",2634,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2004",5633,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2005",6571,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2006",5511,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2007",5951.3,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2008",7053.6,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2009",6752.9,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2010",6284.1,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2011",6657.3,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2012",5629.7,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2013",6566,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2014",6200,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2015",6840,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2016",6152,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2017",6881.4349507782,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2018",6901.35966005866,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2019",6912.5161512825,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2020",6930.53771759602,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2021",6947.91793036015,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2022",6962.33453296161,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2023",6977.94418433768,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2024",6994.3076972008,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2025",7010.29467979193,
"UKR","CROPYIELD","WHEAT","THND_HA","A","2026",7026.89680799319,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1990",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1991",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1992",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1993",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1994",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1995",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1996",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1997",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1998",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1999",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2000",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2001",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2002",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2003",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2004",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2005",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2006",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2007",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2008",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2009",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2010",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2011",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2012",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2013",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2014",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2015",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2016",0.00009,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2017",0.000098330826,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2018",0.000101383356,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2019",0.000103798335,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2020",0.000105717485,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2021",0.000107359837,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2022",0.000109095103,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2023",0.000110806163,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2024",0.00011260828,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2025",0.000114420793,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2026",0.000116300643,
"EGY","CROPYIELD","WHEAT","THND_HA","A","1990",821,
"EGY","CROPYIELD","WHEAT","THND_HA","A","1991",931,
"EGY","CROPYIELD","WHEAT","THND_HA","A","1992",879,
"EGY","CROPYIELD","WHEAT","THND_HA","A","1993",912,
"EGY","CROPYIELD","WHEAT","THND_HA","A","1994",887,
"EGY","CROPYIELD","WHEAT","THND_HA","A","1995",1055,
"EGY","CROPYIELD","WHEAT","THND_HA","A","1996",1017,
"EGY","CROPYIELD","WHEAT","THND_HA","A","1997",1045,
"EGY","CROPYIELD","WHEAT","THND_HA","A","1998",1017,
"EGY","CROPYIELD","WHEAT","THND_HA","A","1999",1000,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2000",1035,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2001",984,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2002",1030,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2003",1053,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2004",1095,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2005",1254,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2006",1287,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2007",1141,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2008",1227,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2009",1322,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2010",1261,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2011",1281,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2012",1328,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2013",1428.6,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2014",1428.6,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2015",1418,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2016",1326,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2017",1349.96996749764,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2018",1357.97434695031,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2019",1366.096656082,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2020",1374.28532490136,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2021",1382.54735983194,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2022",1390.86417130829,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2023",1399.23503993976,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2024",1407.66083635539,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2025",1416.13147371162,
"EGY","CROPYIELD","WHEAT","THND_HA","A","2026",1424.65275519104,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1990",597.75206,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1991",515.6,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1992",502.900009637517,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1993",458.900001147196,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1994",348.8,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1995",308.2,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1996",259.5,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1997",218.8,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1998",275.471013729763,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1999",296.14800556441,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2000",390.862003155279,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2001",331.499000812925,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2002",326.830007368367,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2003",300.684,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2004",314.2236875,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2005",383.525,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2006",457.562005761586,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2007",472.903011747487,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2008",492.246003843877,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2009",608.971,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2010",707.687,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2011",704.0851875,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2012",701.684006397582,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2013",623.578315891932,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2014",699.683,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2015",739.703000683298,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2016",767.05,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2017",758.095862917849,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2018",763.696611113833,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2019",769.533909622517,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2020",779.37800175349,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2021",787.945309490142,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2022",798.384830621593,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2023",807.318127181479,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2024",816.583431233797,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2025",826.336130241307,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2026",835.623454071618,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","1990",0.00009,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","1991",3,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","1992",2,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","1993",2,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","1994",2.000000045447,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","1995",2,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","1996",2,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","1997",2,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","1998",2,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","1999",2,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","2000",1,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","2001",1.500000034732,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","2002",2,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","2003",2,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","2004",2.1,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","2005",2.1,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","2006",2,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","2007",2,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","2008",2.000000074388,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","2009",13,
"MOZ","CROPYIELD","WHEAT","THND_TONNE","A","2010",10.00000013837,
